"MessageID","MessageString","Severity"
"4966","Site Component Manager detected that site system ""%1"" is running the Microsoft Windows Server operating system version %2 service pack %3, which is not a supported operating system for System Health Validator point.Possible cause: You have not installed the required version of Windows Server on the site system.Solution: Install the required version of Windows  Server on the site system. Refer to the Configuration Manager Documentation Library to determine the required version.Possible cause: You accidentally configured Configuration Manager to use the wrong computer as a site system.Solution: Remove this site system from the list of site systems for this site, and add the correct site system to the list. The list appears in the Site Systems node of the Configuration Manager console.","Error"
"4967","Site Component Manager failed to install this component, because it can't configure Microsoft Windows Deployement Services (WDS).Possible cause: Microsoft Windows Deployment Services (WDS) is not installed.Solution: Use Add/Remove Programs to install Windows Deployment Services (WDS).Possible cause: Site Component Manager does not have sufficient access rights to configure Microsoft Windows Deployment Services (WDS) on this site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.Site Component Manager cannot install component %1 until Microsoft Windows Deployment Services (WDS) is installed.  Refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further information.","Error"
"4968","Site Component Manager failed to install this component, because it either can't find or configure WSUS.Possible cause: WSUS service is not installed or running.Solution: Use Add/Remove Programs to install WSUS. ","Error"
"4969","Site Component Manager failed to install WSUS role on server %1.Refer to the ConfigMgr Documentation and the Microsoft Knowledge Base for further information.","Error"
"4970","Site Component Manager failed to install component %1 on server %2.The WebDAV server extension is either not installed or not configured properly.Solution: Make sure WebDAV is installed and enabled. Make sure there is an authoring rule that allow ""All users"" read access to ""All content"". Make sure the WebDAV settings ""Allow anonymous property queries"" and ""Allow property queries with infinite depth"" are set to ""true"" and ""Allow Custom Properties"" is set to false.","Error"
"4971","Site Component Manager failed to install component %1 on server %2.The WCF is not activated.Solution: Make sure WCF is activated.","Error"
"4972","Site Component Manager failed to install component %1 on server %2.The IIS Windows Authentication component is not installed.Solution: Make sure IIS Windows Authentication component is installed.","Error"
"4973","Site Component Manager failed to install component %1 on server %2.The IIS ASP.NET component is not installed.Solution: Make sure IIS ASP.NET component is installed.","Error"
"4974","Site Component Manager failed to install component %1 on server %2.The IIS ASP.NET is not registered correctly.Solution: Review Microsoft Technet article located at: http://support.microsoft.com/kb/306005 to resolve the issue.","Error"
"4975","Site Component Manager failed to install component %1 on server %2.TheNET Framework 3.5 is not installed.Solution: Make sureNET Framework 3.5 is installed.","Error"
"4976","Site Component Manager failed to install component %1 on server %2.TheNET Framework 4.0 Full Profile is not installed.Solution: Make sureNET Framework 4.0 Full Profile is installed.","Error"
"4977","Site Component Manager failed to install component %1 on server %2.SCEPInstall.exe returns error %3.","Error"
"4978","Site Component Manager failed to install component %1 on server %2.TheNET Framework 4.5 Full Profile is not installed.Solution: Make sureNET Framework 4.5 Full Profile is installed.","Error"
"4979","Site Component Manager successfully installed a prerequisite component. However a reboot is required to complete the installation.","Error"
"5000","Site Backup was unable to open control file ""%1"". Site backup did not occur.Possible cause: Wrong name specified or permissions to ""%1"" are incorrect. Solution: Verify that a readable backup control file named ""%1"" exists.","Error"
"5002","Site Backup could not stop the ""%1"" executable on the local computer.Possible cause: ""%1"" is an interactive Windows application and is waiting for user confirmation of the stop request.Solution: Manually stop this application.","Error"
"5004","Site Backup could not start the ""%1"" executable on the local computer.Possible cause: ""%1"" does not exist in the specified location on the local computer.Solution: Verify that an executable ""%1"" exists on the local computer. Also specify its full path in the backup control file.","Error"
"5006","Site Backup could not stop the %1 service on site system %2.Possible cause: Site Backup does not have sufficient access rights to administer the site system.Solution: Verify that the Site System Installation accounts are properly configured to allow the site to administer the site system.If this problem persists, refer to the ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"5008","Site Backup could not start the %1 service on site system %2.Possible cause: Site Backup does not have sufficient access rights to administer the site system.Solution: Verify that the site server computer accounthas administrative rights on the site system.If this problem persists, refer to the ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"5017","Site Backup reported that the backup control data ended unexpectedly at line %1. This problem might cause part of the site backup to be skipped.Possible causes: the backup control file was truncated or contains a syntax error.Solution: Verify completeness of the backup control file and fix any errors.","Error"
"5018","Site Backup is ignoring the invalid definition on line %1 of the backup control file. This problem may cause part of the site backup to be skipped.Possible cause: The backup control file contains a syntax error on line %1.Solution: Fix any errors in the backup control file.","Error"
"5019","Site Backup is ignoring the invalid section starting on line %1 of the backup control file. This problem might cause part of the site backup to be skipped.Possible cause: The backup control file contains an invalid section name on line %1.Solution: Verify that line %1 specifies a valid section name.Possible cause: The section starting at line %1 contains no valid definitions.Solution: If the section contains invalid definitions, correct any errors. If the section contains no definitions, remove the section or add at least one definition.Possible cause: The backup control file contains a syntax error on or before line %1.Solution: Fix any errors in the backup control file.","Error"
"5022","Site Backup could not stop the %1 ConfigMgr client application on the local computer.Possible cause: %1 does not exist on the local computer.Solution: Verify that there are no errors in the ""clientapp %1"" definition, or remove the definition from the backup control file.","Error"
"5024","Site Backup could not start the %1 ConfigMgr client application on the local computer.Possible causes: %1 is not in the system path or does not exist on the local computer.Solution: Verify that a ConfigMgr client application ""%1"" exists on the local system. Either add its directory to the system path, or specify its full path in the backup control file.","Error"
"5025","Site Backup was run, but the %1 token had no value. Site backup did not occur.Possible cause: The current site's ""Backup Configuration Manager Site Server"" Maintenance Task has no value set for its ""Backup Destination"" field.Solution: Set the ""Backup Destination"" field using the Configuration Manager Console.","Error"
"5026","Site Backup was run, but the backup destination directory ( %1 ) is invalid. Site backup did not occur.Possible cause: The current site's ""Backup Configuration Manager Site Server"" Site Maintenance Task has invalid value set for its ""Backup destination"" field or""Backup destination"" exists inside the Configuration Manager root folder orBackup was unable to create this directory.Solution: Set a valid location to the ""Backup destination"" field using the Configuration Manager Console Make sure ""Backup destination"" does not exist inside the Configuration Manager root folder.Check the privileges for proper rights","Error"
"5027","Site Backup found syntax errors on the following lines:%1 in backup control file. Site backup did not occur.Possible cause: There are syntax errors or unsupported commands that need to be removed.Solution: Edit backup control file and remove syntax errors on the given lines.","Error"
"5032","Site Backup was unable to back up registry key %1 to %2.Possible cause: Site Backup was unable to connect to or set backup privileges for the source registry.Solution: If %1 is in a remote registry, Verify that the site server computer accounthas administrative rights on the site system ; otherwise, reboot.Possible cause: %1 specifies a registry key relative to a hive other than HKEY_LOCAL_MACHINE.Solution: Change %1 so it is relative to HKEY_LOCAL_MACHINE.Possible cause: %2 or its directory are not writable.Solution: Adjust file attributes and/or permissions on %2 and/or its directory.Possible cause: An application is using %2 or some component of its path (for example, Windows Explorer may be viewing %2's parent directory.)Solution: Verify that %2 and its parent directories are not in use by any application.","Error"
"5033","Site Backup was unable to back up %1 database %2 to %3.Possible cause: %3 or its directory are not writable.Solution: Adjust file attributes and/or permissions on %3 and its directory.Possible cause: SQL Server problem.Solution: 1. Review the immediately preceding status messages from this component about SQL Server errors.2. Verify that this computer can reach the SQL Server computer.3. Verify that SQL Server services are running.4. Verify that the site server can access the site database.5. Verify that the site database, transaction log, and tempdb are not full.If the problem persists, check the SQL Server error logs.Possible cause: An application is using %2 or some component of its path (for example, Windows Explorer may be viewing %2's parent directory.)Solution: Verify that %2 and its parent directories are not in use by any application.","Error"
"5043","Site Backup was unable to back up file system object %1 to %2.Possible cause: %1 is not readable, or %2 is not writable.Solution: Adjust file attributes and/or permissions of %1 and/or %2.Possible cause: The destination directory %2 did not already exist, and Site Backup was unable to create it.Solution: Verify that a regular file with the same name as %2 or one of its parent directories does not exist, or replace %2 with an existing directory.Possible cause: %1 or %2 are on remote computers that Site Backup does not have sufficient access rights to administer.Solution: Verify that the site server computer accounthas administrative rights on the site system. Possible cause: An application is using %2 or some component of its path (for example, Windows Explorer may be viewing %2's parent directory.)Solution: Verify that %2 and its parent directories are not in use by any application.Possible cause: Source %1 being copied to %2 may cause a recursive operationSolution: Verify that destination folder does not exist within the source folder.Possible cause: Source %1 contains some file(s) that is opened exclusively by some application.Solution: Retry backup again.","Error"
"5044","Site Backup failed to initialize the VSS services. Aborting the backup operation. Please verify that the VSS services are up and running.","Error"
"5045","Site Backup could not find the SMS Writer in the list of writers provided by the VSS. Aborting the backup operation. Please verify that the SMS Writer service is up and running.","Error"
"5046","Site Backup failed while reading the VSS writers meta data. Aborting the backup operation.","Error"
"5047","Site Backup failed while creating the snapshot using the VSS services. Aborting the backup operation.","Error"
"5048","Site Backup failed while trying to copy the files to the destination. Backup operation is not completed. Possible Cause: The Volume Shadow Copy Service may not have sufficient disk space to create the shadow copy of the site backup snapshot information. Check the storage associations for the drives containing Configuration Manager data and ensure that they are configured to use a volume with free space equivalent to at least 50% of the size of the Configuration Manager data.  The backup destination should not be on the source volume, and the storage association should refer to a different volume than the source volume.","Error"
"5049","Site Backup could not connect to the registry on the SQL Server machine. Aborting the backup operation. Verify that the site server computer accounthas administrative rights on the SQL Server","Error"
"5050","Site Backup could not find the registry entries on the SQL Server machine. SMS SQL Backup service might not be running on the SQL Server machine.","Error"
"5051","Site Backup found that the SMS SQL Backup service on the SQL machine is currently backing up the site database. It cannot start the new backup until the previous backup task is completed.","Error"
"5052","SMS SQL Backup service on the SQL Server %1 failed to backup the site database %2. The error reported by the service is %3. Backup operation is not completed.","Error"
"5053","SMS SQL Backup service on the SQL Server %1 did not start the database backup. SMS SQL Backup service might not be running on the SQL Server machine.","Error"
"5058","SQL Server Backup path is empty or invalid. For remote SQL Server scenarios you should provide either a UNC path for entire backup or provide a local path on the site server for site backup and a local path on the SQL Server for the SQL backup. For the site database backup to succeed, you must update the SQL Server backup location in the Backup Configuration Manager maintenance task properties in the Configuration Manager Console.","Error"
"5059","Site Backup failed to copy the files from the snapshot.","Error"
"5060","Site Backup failed. The error reported by the service is %1. Backup operation is not completed. Please see smsbkup.log for more information.","Error"
"5111","The site server signing certificate with hashcode '%1' is missing in the Certificate Store.","Error"
"5113","The site server signing certificate has expired %1 day(s) ago. Please replace/renew the certificate. The Policies at this Site will be re-signed by the Site Server using the new signing certificate.","Error"
"5115","Policy Provider has failed to sign one or more policy assignments. It will retry this operation automatically.","Error"
"5118","Policy Provider has noted that the Program: %1 (Package ID: %2) is set to only run on one or more deprecated platforms that are no longer supported. The deployment (ID: %3)will not run on clients until the platform requirements are corrected.","Error"
"5200","Active Directory System Discovery Agent failed to read the necessary registry information.Possible cause: The registry information is not available yet.Solution: Active Directory System Discovery Agent is waiting for the information to become available and will retry obtaining the registry information at its next interval.","Error"
"5204","Active Directory System Discovery Agent failed to bind to container %1. Error: %2.Possible cause: The AD container specified earlier might be invalid now. The Domain Controller is inaccessible.Solution: Please verify that the AD container paths specified are valid. Confirm accessibility of the site server to the Domain Controller to be queried.","Error"
"5300","Active Directory User Discovery Agent failed to read the necessary registry information.Possible cause: The registry information is not available yet.Solution: Active Directory User Discovery Agent is waiting for the information to become available and will retry obtaining the registry information at its next interval.","Error"
"5304","Active Directory User Discovery Agent failed to bind to container %1. Error: %2.Possible cause: The AD container specified earlier might be invalid now. The Domain Controller is inaccessible.Solution: Please verify that the AD container paths specified are valid. Confirm accessibility of the site server to the Domain Controller to be queried.","Error"
"5350","Active Directory Security Group Discovery Agent failed to read the necessary registry information.Possible cause: The registry information is not available yet.Solution: Active Directory Security Group Discovery Agent is waiting for the information to become available and will retry obtaining the registry information at its next interval.","Error"
"5354","Active Directory Security Group Discovery Agent failed to bind to container %1. Error: %2.Possible cause: The AD container specified earlier might be invalid now. The Domain Controller is inaccessible.Solution: Please verify that the AD container paths specified are valid. Confirm accessibility of the site server to the Domain Controller to be queried.","Error"
"5400","MP File Dispatch Manager running on the management point ""%1"" cannot connect to site server ""%2"".Possible cause: The site server is turned off, not connected to the network, or not functioning properly.Solution: Verify that the site server is turned on, connected to the network, and functioning properly.Possible cause: Network problems are preventing MP File Dispatch Manager from properly accessing the site server.Solution: Investigate and correct any problems with your network. Refer to Configuration Manager documentation for more information.","Error"
"5410","MP common layer cannot read the registry configuration when processing %1.Possible cause: The corruption of the registry or an installation problem.Solution: Check the registry entries for MP or reinstall MP.","Error"
"5412","MP has incurred an unexpected error when processing %1.Possible cause: Unforeseen system error.Solution: Check the logs to pinpoint the source of the problem and the reason for the condition. If unsuccessful raise the issue to Microsoft support.","Error"
"5414","MP could not complete a task when processing %1.Check the logs for clues. Possible cause: Out of disk space.Solution: Increase the disk space, remove unprocessable files.","Error"
"5420","Management Point encountered an error when connecting to the database %3 on SQL Server %2. The OLEDB error code was %4. Possible cause: The computer running SQL Server is turned off, not connected to the network, or not functioning properly.Solution: Verify that the SQL Server is turned on, connected to the network, and functioning properly.Possible cause: Management point does not have sufficient access rights to the database.Solution: Verify that management point computer account or the Management Point Database Connection Account is a member of Management Point Role (smsdbrole_MP) in the SQL Server database.Possible cause: Network problems are preventing the management point from properly accessing the SQL Server.Solution: Investigate and correct any problems with your network. Possible cause: The management point having problems is at a secondary site, and SQL access account being used was recently reset by the parent site.Solution: This can automatically repair itself after one hour , as long as the account in use is not locked out.  Check that the account in use is not locked out.  Instead of waiting an hour, you can stop and start the SMS_SITE_COMPONENT_MANAGER service to immediately apply the new configuration.Possible cause:  The SQL Server Service Principal Names (SPNs) are not registered correctly in Active DirectorySolution:  Ensure SQL Server SPNs are correctly registered.  Review Q829868.","Error"
"5432","MP could not write out CCM setting to WMI.Possible cause: MP didn't get installed properly.Solution: Ensure MP setup succeeded; if not, reinstall MP","Error"
"5433","MP could not update its settings to the new values.Possible cause: MP may be overloaded.Solution: Reapply the setting at a later time.","Error"
"5434","Some or all of the MP Component Managers could not be started.Possible cause:MP didn't get installed properly.Solution: Ensure MP setup succeeded; if not, reinstall MPPossible cause: MP may be overloaded.Solution: Manually start the SMS Agent Host service on the MP.","Error"
"5435","Some or all of the MP Component Managers could not be stopped.Possible cause:MP didn't get installed properly.Solution: Ensure MP setup succeeded; if not, reinstall MPPossible cause: MP may be overloaded.Solution: Manually start the SMS Agent Host service on the MP.","Error"
"5436","MP Control Manager detected management point is not responding to HTTP requests.  The HTTP status code and text is %1, %2.Possible cause: Management point encountered an error when connecting to SQL Server. Solution: Verify that the SQL Server is properly configured to allow Management Point access. Verify that management point computer account or the Management Point Database Connection Account is a member of Management Point Role (smsdbrole_MP) in the SQL Server database.Possible cause:  The SQL Server Service Principal Names (SPNs) are not registered correctly in Active DirectorySolution:  Ensure SQL Server SPNs are correctly registered.  Review Q829868.Possible cause: Internet Information Services (IIS) isn't configured to listen on the ports over which the site is configured to communicate. Solution: Verify that the designated Web Site is configured to use the same ports which the site is configured to use.Possible cause: The designated Web Site is disabled in IIS. Solution: Verify that the designated Web Site is enabled, and functioning properly.Possible cause: The MP ISAPI Application Identity does not have the requisite logon privileges. Solution: Verify that the account that the MP ISAPI is configured to run under has not been denied batch logon rights through group policy.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5437","MP Control Manager detected NLB MP is not responding to HTTP requests.  The http status code and text is %1, %2.Possible cause: MP encountered an error when connecting to SQL Server. Solution: Verify that the SQL Server is properly configured to allow Management Point access.   Verify the account used by the MP to connect to the SQL Server is a member of the SMS_SiteSystemToSQLConnection_<sitecode> group on the SQL Server, that the account is not locked out, and that the account password is not expired.  Possible cause:  The SQL Server Service Principal Names (SPNs) are not registered correctly in Active DirectorySolution:  Ensure SQL Server SPNs are correctly registered.  Review Q829868.Possible cause: Internet Information Services (IIS) isn't configured to listen on the ports over which the site is configured to communicate. Solution: Verify that the designated Web Site is configured to use the same ports which the site is configured to use.Possible cause: The designated Web Site is disabled in IIS. Solution: Verify that the designated Web Site is enabled, and functioning properly.Possible cause: The MP ISAPI Application Identity does not have the requisite logon privileges. Solution: Verify that the account that the MP ISAPI is configured to run under has not been denied batch logon rights through group policy.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5438","MP Control Manager detected MP is not responding to HTTP requests.  The http error is %1.Possible cause: MP service is not started or not responding. Solution: Manually restart the SMS Agent Host service on the MP. Possible cause: IIS service is not responding. Solution: Manually restart the W3SVC service on the MP.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5439","MP Control Manager detected NLB MP is not responding to HTTP requests.  The http error is %1.Possible cause: MP service is not started or not responding on all MP physical machines. Solution: Manually restart the SMS Agent Host service on the MP. Possible cause: IIS service is not responding. Solution: Manually restart the W3SVC service on the MP.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5441","The SMS Agent Host (CCMEXEC) was unable to update certificate information in the Active Directory.","Error"
"5480","MP Control Manager detected DMP is not responding to HTTP requests.  The http status code and text is %1, %2.Possible cause: DMP encountered an error when connecting to SQL Server. Solution: Verify that the SQL Server is properly configured to allow Device Management Point access. If using integrated security, verify the account used by the DMP to connect to the SQL Server is a member of the SMS_SiteSystemToSQLConnection_<sitecode> group on the SQL Server, that the account is not locked out, and that the account password is not expired. Possible cause:  The SQL Server Service Principal Names (SPNs) are not registered correctly in Active DirectorySolution:  Ensure SQL Server SPNs are correctly registered.  Review Q829868.Possible cause: Internet Information Services (IIS) isn't configured to listen on the ports over which the site is configured to communicate. Solution: Verify that the designated Web Site is configured to use the same ports which the site is configured to use.Possible cause: The designated Web Site is disabled in IIS. Solution: Verify that the designated Web Site is enabled, and functioning properly.Possible cause: The MP ISAPI Application Identity does not have the requisite logon privileges. Solution: Verify that the account that the MP ISAPI is configured to run under has not been denied batch logon rights through group policy.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5481","MP Control Manager detected DMP is not responding to HTTP requests.  The http error is %1.Possible cause: DMP service is not started or not responding on all DMP physical machines. Solution: Manually restart the SMS Agent Host service on the DMP. Possible cause: IIS service is not responding. Solution: Manually restart the W3SVC service on the MP.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5482","MP Control Manager detected that this node of the NLB MP is not responding to HTTP requests.  The http status code and text is %1, %2.Possible cause: MP encountered an error when connecting to SQL Server. Solution: Verify that the SQL Server is properly configured to allow Management Point access. Verify the account used by the MP to connect to the SQL Server is a member of the SMS_SiteSystemToSQLConnection_<sitecode> group on the SQL Server, that the account is not locked out, and that the account password is not expired. Possible cause:  The SQL Server Service Principal Names (SPNs) are not registered correctly in Active DirectorySolution:  Ensure SQL Server SPNs are correctly registered.  Review Q829868.Possible cause: Internet Information Services (IIS) isn't configured to listen on the ports over which the site is configured to communicate. Solution: Verify that the designated Web Site is configured to use the same ports which the site is configured to use.Possible cause: The designated Web Site is disabled in IIS. Solution: Verify that the designated Web Site is enabled, and functioning properly.Possible cause: The MP ISAPI Application Identity does not have the requisite logon privileges. Solution: Verify that the account that the MP ISAPI is configured to run under has not been denied batch logon rights through group policy.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5483","MP Control Manager detected that this node of the NLB MP is not responding to HTTP requests.  The http error is %1.Possible cause: MP service is not started or not responding on all MP physical machines. Solution: Manually restart the SMS Agent Host service on the MP. Possible cause: IIS service is not responding. Solution: Manually restart the W3SVC service on the MP.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5486","MP Control Manager detected that this node of the NLB MP is offline.  Node status code is %1 (%2).Possible cause: The node has been suspended or stopped. Solution: Confirm with the system administrator responsible for the cluster. Possible cause: The node is in the process of converging. Solution: This should resolve itself when the node has completed converging.","Error"
"5487","MP Control Manager detected that the SQL Server hosting the database configured for the Management Point has its Common Language Runtime (CLR) disabled.  This will cause multiple features of Configuration Manager requiring SQL CLR to fail.Possible cause: The database is a site database, not a replica, and Configuration Manager Setup failed to enable the CLR. Solution: Using SQL Server Management Studio, navigate to the database instance and select the Facets option.  Choose the Surface Area Configuration facet.  Ensure that ClrIntegrationEnabled is set to True.Possible cause: The Management Point is configured to communicate with a replica database on a SQL Server that does not have CLR enabled. Solution: Using SQL Server Management Studio, navigate to the database instance and select the Facets option.  Choose the Surface Area Configuration facet.  Ensure that ClrIntegrationEnabled is set to True.","Error"
"5488","MP Control Manager detected DMP Proxy is not responding to HTTP requests.  The http status code and text is %1, %2.Possible cause: DMP Proxy encountered an error when connecting to SQL Server. Solution: Verify that the SQL Server is properly configured to allow Device Management Point Proxy access.   Verify the account used by the DMP Proxy to connect to the SQL Server is a member of the SMS_SiteSystemToSQLConnection_<sitecode> group on the SQL Server, that the account is not locked out, and that the account password is not expired.  Possible cause:  The SQL Server Service Principal Names (SPNs) are not registered correctly in Active DirectorySolution:  Ensure SQL Server SPNs are correctly registered.  Review Q829868.Possible cause: Internet Information Services (IIS) isn't configured to listen on the ports over which the site is configured to communicate. Solution: Verify that the designated Web Site is configured to use the same ports which the site is configured to use.Possible cause: The designated DM Proxy Web Site is disabled in IIS. Solution: Verify that the designated Proxy Web Site is enabled, and functioning properly.Possible cause: The ConfigMgr Web Service Application Identity does not have the requisite logon privileges. Solution: Verify that the account that the DM Proxy Web Service is configured to run under has not been denied batch logon rights through group policy.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5489","MP Control Manager detected DMP Proxy is not responding to HTTP requests.  The http error is %1.Possible cause: DMP Proxy service is not started or not responding on all DMP Proxy physical machines. Solution: Manually restart the SMS Agent Host service on the DMP Proxy. Possible cause: IIS service is not responding. Solution: Manually restart the W3SVC service on the MP.For more information, refer to Microsoft Knowledge Base article 838891.","Error"
"5600","Software Metering Processor failed to read and configure the registry keys necessary for this component.Possible cause: The registry information is not available yet.Solution: Software Metering Processor is waiting for the information to become available and will retry obtaining the registry information at its next interval.","Error"
"5601","Software Metering Processor failed to process the usage file ""%1"" for client ""%2"".Possible cause: The file is corrupt.Solution: If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"5602","Software Metering Processor was unable to copy the definition for rule %1 to the master rule file for this site. Solution: Review the previous status messages to determine the exact reason for the failure and fix any problems it is experiencing. If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"5603","Software Metering Processor failed to completely process local rule changes, the rule change log has not been cleared and the changes will be processed again. Possible cause: MSXML 3.0 has not been installed on the system.Solution: Download and install MSXML 3.0 from http://www.microsoft.com/xml.Possible cause: The site server drive is full.Solution: Make more space available on that drive.Possible cause: SQL Server problem.Solution:  Review the immediately preceding status messages from this component about SQL Server errors.","Error"
"5604","Software Metering Processor failed to replicate the definition for rule %1 to child sites. Solution: Review the previous status messages to determine the exact reason for the failure and fix any problems it is experiencing. If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information..","Error"
"5605","Software Metering Processor failed to process a rule replicated from the parent site. Possible cause: SQL Server problem.Solution: Review the immediately preceding status messages from this component about SQL Server errors. If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"5606","Software Metering Processor failed to replicate summary data to the parent site.Possible cause: The site server drive is full.Solution: Make more space available on that drive..","Error"
"5607","Software Metering Processor could not process replicated summary data from a child site.Possible cause: SQL Server problem.Solution: Review the immediately preceding status messages from this component about SQL Server errors. If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"5612","Software Metering Processor experienced an error while processing and forwarding usage data to the parent site.Possible cause: The destination drive is full.Solution: Make more space available on that drive.","Error"
"5613","Software Metering Processor has retried the usage data file ""%1"" the maxumum number of times and has moved it to the discard directory. The file will be deleted when the minimum clean up age has been reached. Solution: Review the previous status messages to determine the exact reason for the failure and fix any problems it is experiencing. If this error occurs repeatedly, refer to your ConfigMgr Documentation or the Microsoft Knowledge Base for further troubleshooting information.","Error"
"5614","Software Metering Processor failed to process the usage file ""%1"" for client ""%2"" because a record contained a bad usage start or end time value.  Usage times are rejected if the start time is greater than the end time, the end time is in the future, or the end time is more than 90 days old.Possible cause: The clock on the client computer is not accurate or has been recently changed. Solution: Reset the time on the client computer to the current time.Problem: The time on the Configuration Manager Site Server is incorrect. Solution: Reset the time on the Configuration Manager Site Server to the current time.","Error"
"5615","Software Metering Processor moved file ""%1"" to the corrupt directory. The file will be deleted when the minimum clean up age has been reached. See the previous and following error status messages for more details.","Error"
"5617","Software Metering Processor could not process a summary file sent from a child site because a referenced computer was not found in the database. The file will not be retried again.Possible cause: A computer has been deleted from the database on the current site but not from the child site. Solution: The summary file has been deleted, no further action is required.","Error"
"5700","Device Management Point has encountered an unexpected error when processing %1.","Error"
"5702","Device Management Point encountered an error when connecting to its database. ","Error"
"5703","Device Management Point failed to authenticate the client %1. ","Error"
"5722","Received an invalid poll message. Client ID is %1.","Error"
"5723","Received an invalid download instructions request message. Client ID is %1.","Error"
"5724","Received an invalid package location request message.  Client ID is %1.","Error"
"5725","Received an invalid status message. Client ID is %1.","Error"
"5726","Received an invalid hardware inventory message. Client ID is %1.","Error"
"5727","Received an invalid software inventory message. Client ID is %1.","Error"
"5728","Received an invalid file collection message. Client ID is %1.","Error"
"5729","Received an invalid registration message. Client ID is %1.","Error"
"5740","Error generating or sending discovery message. Client ID is %1.","Error"
"5741","Error generating or sending hardware inventory message. Client ID is %1.","Error"
"5742","Error generating or sending software inventory message. Client ID is %1.","Error"
"5743","Error generating or sending file collection message. Client ID is %1.","Error"
"5744","Error generating or sending status message. Client ID is %1.","Error"
"5745","Error generating or sending package location request message. Client ID is %1.","Error"
"5746","Error processing download instructions request message. Client ID is %1.","Error"
"5747","Error processing registration request message. Client ID is %1.","Error"
"5748","Device Management Point encountered an error when processing App model policy. ","Error"
"5749","Device Management Point encountered an error when sending Compliance Report. ","Error"
"5750","Device Management Point encountered an error when processing DCM CI. ","Error"
"5751","Device Management Point encountered an error while reading policy xml. ","Error"
"5752","Device Management Point encountered an error when processing Schedule  policy. ","Error"
"5753","Device Management Point encountered an error when processing Data policy. ","Error"
"5754","Device Management Point encountered an error when processing prequisite applications policy. ","Error"
"5755","Device Management Point encountered an error when registering a device. ","Error"
"5756","Device Management Point encountered an error when processing client certificate. ","Error"
"5760","Error sending poll response. Client ID is %1.","Error"
"5761","Error sending download instructions. Client ID is %1.","Error"
"5762","Error sending package location response. Client ID is %1.","Error"
"5763","Error sending registration response. Client ID is %1.","Error"
"5804","CI Assignment Manager failed to process CI Assignment changes. These changes will be retried on next processing cycle.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"5806","CI Assignment Manager failed to process CI Assignment %1. This CI Assignment has been retried %2 times and has reached the maximum retry limit.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"5807","CI Assignment Manager failed to process CI Assignment Replication File %1 as CI Assignment %2 referenced object of type %3 does not exists. This CI Assignment Replication file has been retried %4 times and has reached the maximum retry limit.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"5808","CI Assignment Manager failed to process CI Assignment Replication File %1. This CI Assignment Replication file has been retried %2 times and has reached the maximum retry limit.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"6003","Object Replication Manager failed to process Object %1 of Type %2. This Object has been retried %3 times and has reached the maximum retry limit.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"6004","Object Replication Manager failed to process Object changes. These changes will be retried on next processing cycle.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"6005","Object Replication Manager failed to process Object Replication File %1. This Object Replication file has been retried %2 times and has reached the maximum retry limit.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"6007","Object Replication Manager failed to process Object Replication File %1 as Object %2 of Type %3 referenced object of type %4 does not exists. This Object Replication file has been retried %5 times and has reached the maximum retry limit.Solution: Review the previous status messages and logs for further clarification about this problem.","Error"
"6100","The State System failed to read and configure the registry keys necessary for this component.Possible cause: The registry information is not available yet.Solution: The State System is waiting for the information to become available and will retry obtaining the registry information at its next interval.","Error"
"6101","The State System message file processing experienced a severe error and suspended file processing. Review the statesys.log file for further details.","Error"
"6103","The State System summary task '%1' failed to execute. Review the statesys.log file for further details.","Error"
"6104","The State System message file processing could not process file '%1' and moved it to the corrupt directory. Review the statesys.log file for further details.","Error"
